Niter,Jacobi,Gauss-Seidel,Relaxation
9331.000000,-0.539534,,
9332.000000,-0.539587,,
9333.000000,-0.539640,,
9334.000000,-0.539693,,
9335.000000,-0.539746,,
9336.000000,-0.539799,,
9337.000000,-0.539852,,
9338.000000,-0.539905,,
9339.000000,-0.539958,,
9340.000000,-0.540011,,
9341.000000,-0.540064,,
9342.000000,-0.540117,,
9343.000000,-0.540170,,
9344.000000,-0.540223,,
9345.000000,-0.540276,,
9346.000000,-0.540329,,
9347.000000,-0.540382,,
9348.000000,-0.540436,,
9349.000000,-0.540489,,
9350.000000,-0.540542,,
9351.000000,-0.540595,,
9352.000000,-0.540648,,
9353.000000,-0.540701,,
9354.000000,-0.540754,,
9355.000000,-0.540807,,
9356.000000,-0.540860,,
9357.000000,-0.540913,,
9358.000000,-0.540966,,
9359.000000,-0.541019,,
9360.000000,-0.541072,,
9361.000000,-0.541125,,
9362.000000,-0.541178,,
9363.000000,-0.541231,,
9364.000000,-0.541284,,
9365.000000,-0.541337,,
9366.000000,-0.541390,,
9367.000000,-0.541443,,
9368.000000,-0.541496,,
9369.000000,-0.541550,,
9370.000000,-0.541603,,
9371.000000,-0.541656,,
9372.000000,-0.541709,,
9373.000000,-0.541762,,
9374.000000,-0.541815,,
9375.000000,-0.541868,,
9376.000000,-0.541921,,
9377.000000,-0.541974,,
9378.000000,-0.542027,,
9379.000000,-0.542080,,
9380.000000,-0.542133,,
9381.000000,-0.542186,,
9382.000000,-0.542239,,
9383.000000,-0.542292,,
9384.000000,-0.542345,,
9385.000000,-0.542398,,
9386.000000,-0.542451,,
9387.000000,-0.542504,,
9388.000000,-0.542557,,
9389.000000,-0.542611,,
9390.000000,-0.542664,,
9391.000000,-0.542717,,
9392.000000,-0.542770,,
9393.000000,-0.542823,,
9394.000000,-0.542876,,
9395.000000,-0.542929,,
9396.000000,-0.542982,,
9397.000000,-0.543035,,
9398.000000,-0.543088,,
9399.000000,-0.543141,,
9400.000000,-0.543194,,
9401.000000,-0.543247,,
9402.000000,-0.543300,,
9403.000000,-0.543353,,
9404.000000,-0.543406,,
9405.000000,-0.543459,,
9406.000000,-0.543512,,
9407.000000,-0.543565,,
9408.000000,-0.543618,,
9409.000000,-0.543672,,
9410.000000,-0.543725,,
9411.000000,-0.543778,,
9412.000000,-0.543831,,
9413.000000,-0.543884,,
9414.000000,-0.543937,,
9415.000000,-0.543990,,
9416.000000,-0.544043,,
9417.000000,-0.544096,,
9418.000000,-0.544149,,
9419.000000,-0.544202,,
9420.000000,-0.544255,,
9421.000000,-0.544308,,
9422.000000,-0.544361,,
9423.000000,-0.544414,,
9424.000000,-0.544467,,
9425.000000,-0.544520,,
9426.000000,-0.544573,,
9427.000000,-0.544626,,
9428.000000,-0.544679,,
9429.000000,-0.544733,,
9430.000000,-0.544786,,
9431.000000,-0.544839,,
9432.000000,-0.544892,,
9433.000000,-0.544945,,
9434.000000,-0.544998,,
9435.000000,-0.545051,,
9436.000000,-0.545104,,
9437.000000,-0.545157,,
9438.000000,-0.545210,,
9439.000000,-0.545263,,
9440.000000,-0.545316,,
9441.000000,-0.545369,,
9442.000000,-0.545422,,
9443.000000,-0.545475,,
9444.000000,-0.545528,,
9445.000000,-0.545581,,
9446.000000,-0.545634,,
9447.000000,-0.545687,,
9448.000000,-0.545740,,
9449.000000,-0.545793,,
9450.000000,-0.545847,,
9451.000000,-0.545900,,
9452.000000,-0.545953,,
9453.000000,-0.546006,,
9454.000000,-0.546059,,
9455.000000,-0.546112,,
9456.000000,-0.546165,,
9457.000000,-0.546218,,
9458.000000,-0.546271,,
9459.000000,-0.546324,,
9460.000000,-0.546377,,
9461.000000,-0.546430,,
9462.000000,-0.546483,,
9463.000000,-0.546536,,
9464.000000,-0.546589,,
9465.000000,-0.546642,,
9466.000000,-0.546695,,
9467.000000,-0.546748,,
9468.000000,-0.546801,,
9469.000000,-0.546854,,
9470.000000,-0.546908,,
9471.000000,-0.546961,,
9472.000000,-0.547014,,
9473.000000,-0.547067,,
9474.000000,-0.547120,,
9475.000000,-0.547173,,
9476.000000,-0.547226,,
9477.000000,-0.547279,,
9478.000000,-0.547332,,
9479.000000,-0.547385,,
9480.000000,-0.547438,,
9481.000000,-0.547491,,
9482.000000,-0.547544,,
9483.000000,-0.547597,,
9484.000000,-0.547650,,
9485.000000,-0.547703,,
9486.000000,-0.547756,,
9487.000000,-0.547809,,
9488.000000,-0.547862,,
9489.000000,-0.547915,,
9490.000000,-0.547969,,
9491.000000,-0.548022,,
9492.000000,-0.548075,,
9493.000000,-0.548128,,
9494.000000,-0.548181,,
9495.000000,-0.548234,,
9496.000000,-0.548287,,
9497.000000,-0.548340,,
9498.000000,-0.548393,,
9499.000000,-0.548446,,
9500.000000,-0.548499,,
9501.000000,-0.548552,,
9502.000000,-0.548605,,
9503.000000,-0.548658,,
9504.000000,-0.548711,,
9505.000000,-0.548764,,
9506.000000,-0.548817,,
9507.000000,-0.548870,,
9508.000000,-0.548923,,
9509.000000,-0.548976,,
9510.000000,-0.549029,,
9511.000000,-0.549083,,
9512.000000,-0.549136,,
9513.000000,-0.549189,,
9514.000000,-0.549242,,
9515.000000,-0.549295,,
9516.000000,-0.549348,,
9517.000000,-0.549401,,
9518.000000,-0.549454,,
9519.000000,-0.549507,,
9520.000000,-0.549560,,
9521.000000,-0.549613,,
9522.000000,-0.549666,,
9523.000000,-0.549719,,
9524.000000,-0.549772,,
9525.000000,-0.549825,,
9526.000000,-0.549878,,
9527.000000,-0.549931,,
9528.000000,-0.549984,,
9529.000000,-0.550037,,
9530.000000,-0.550090,,
9531.000000,-0.550144,,
9532.000000,-0.550197,,
9533.000000,-0.550250,,
9534.000000,-0.550303,,
9535.000000,-0.550356,,
9536.000000,-0.550409,,
9537.000000,-0.550462,,
9538.000000,-0.550515,,
9539.000000,-0.550568,,
9540.000000,-0.550621,,
9541.000000,-0.550674,,
9542.000000,-0.550727,,
9543.000000,-0.550780,,
9544.000000,-0.550833,,
9545.000000,-0.550886,,
9546.000000,-0.550939,,
9547.000000,-0.550992,,
9548.000000,-0.551045,,
9549.000000,-0.551098,,
9550.000000,-0.551151,,
9551.000000,-0.551205,,
9552.000000,-0.551258,,
9553.000000,-0.551311,,
9554.000000,-0.551364,,
9555.000000,-0.551417,,
9556.000000,-0.551470,,
9557.000000,-0.551523,,
9558.000000,-0.551576,,
9559.000000,-0.551629,,
9560.000000,-0.551682,,
9561.000000,-0.551735,,
9562.000000,-0.551788,,
9563.000000,-0.551841,,
9564.000000,-0.551894,,
9565.000000,-0.551947,,
9566.000000,-0.552000,,
9567.000000,-0.552053,,
9568.000000,-0.552106,,
9569.000000,-0.552159,,
9570.000000,-0.552212,,
9571.000000,-0.552266,,
9572.000000,-0.552319,,
9573.000000,-0.552372,,
9574.000000,-0.552425,,
9575.000000,-0.552478,,
9576.000000,-0.552531,,
9577.000000,-0.552584,,
9578.000000,-0.552637,,
9579.000000,-0.552690,,
9580.000000,-0.552743,,
9581.000000,-0.552796,,
9582.000000,-0.552849,,
9583.000000,-0.552902,,
9584.000000,-0.552955,,
9585.000000,-0.553008,,
9586.000000,-0.553061,,
9587.000000,-0.553114,,
9588.000000,-0.553167,,
9589.000000,-0.553220,,
9590.000000,-0.553273,,
9591.000000,-0.553326,,
9592.000000,-0.553380,,
9593.000000,-0.553433,,
9594.000000,-0.553486,,
9595.000000,-0.553539,,
9596.000000,-0.553592,,
9597.000000,-0.553645,,
9598.000000,-0.553698,,
9599.000000,-0.553751,,
9600.000000,-0.553804,,
9601.000000,-0.553857,,
9602.000000,-0.553910,,
9603.000000,-0.553963,,
9604.000000,-0.554016,,
9605.000000,-0.554069,,
9606.000000,-0.554122,,
9607.000000,-0.554175,,
9608.000000,-0.554228,,
9609.000000,-0.554281,,
9610.000000,-0.554334,,
9611.000000,-0.554387,,
9612.000000,-0.554441,,
9613.000000,-0.554494,,
9614.000000,-0.554547,,
9615.000000,-0.554600,,
9616.000000,-0.554653,,
9617.000000,-0.554706,,
9618.000000,-0.554759,,
9619.000000,-0.554812,,
9620.000000,-0.554865,,
9621.000000,-0.554918,,
9622.000000,-0.554971,,
9623.000000,-0.555024,,
9624.000000,-0.555077,,
9625.000000,-0.555130,,
9626.000000,-0.555183,,
9627.000000,-0.555236,,
9628.000000,-0.555289,,
9629.000000,-0.555342,,
9630.000000,-0.555395,,
9631.000000,-0.555448,,
9632.000000,-0.555502,,
9633.000000,-0.555555,,
9634.000000,-0.555608,,
9635.000000,-0.555661,,
9636.000000,-0.555714,,
9637.000000,-0.555767,,
9638.000000,-0.555820,,
9639.000000,-0.555873,,
9640.000000,-0.555926,,
9641.000000,-0.555979,,
9642.000000,-0.556032,,
9643.000000,-0.556085,,
9644.000000,-0.556138,,
9645.000000,-0.556191,,
9646.000000,-0.556244,,
9647.000000,-0.556297,,
9648.000000,-0.556350,,
9649.000000,-0.556403,,
9650.000000,-0.556456,,
9651.000000,-0.556509,,
9652.000000,-0.556562,,
9653.000000,-0.556616,,
9654.000000,-0.556669,,
9655.000000,-0.556722,,
9656.000000,-0.556775,,
9657.000000,-0.556828,,
9658.000000,-0.556881,,
9659.000000,-0.556934,,
9660.000000,-0.556987,,
9661.000000,-0.557040,,
9662.000000,-0.557093,,
9663.000000,-0.557146,,
9664.000000,-0.557199,,
9665.000000,-0.557252,,
9666.000000,-0.557305,,
9667.000000,-0.557358,,
9668.000000,-0.557411,,
9669.000000,-0.557464,,
9670.000000,-0.557517,,
9671.000000,-0.557570,,
9672.000000,-0.557623,,
9673.000000,-0.557677,,
9674.000000,-0.557730,,
9675.000000,-0.557783,,
9676.000000,-0.557836,,
9677.000000,-0.557889,,
9678.000000,-0.557942,,
9679.000000,-0.557995,,
9680.000000,-0.558048,,
9681.000000,-0.558101,,
9682.000000,-0.558154,,
9683.000000,-0.558207,,
9684.000000,-0.558260,,
9685.000000,-0.558313,,
9686.000000,-0.558366,,
9687.000000,-0.558419,,
9688.000000,-0.558472,,
9689.000000,-0.558525,,
9690.000000,-0.558578,,
9691.000000,-0.558631,,
9692.000000,-0.558684,,
9693.000000,-0.558738,,
9694.000000,-0.558791,,
9695.000000,-0.558844,,
9696.000000,-0.558897,,
9697.000000,-0.558950,,
9698.000000,-0.559003,,
9699.000000,-0.559056,,
9700.000000,-0.559109,,
9701.000000,-0.559162,,
9702.000000,-0.559215,,
9703.000000,-0.559268,,
9704.000000,-0.559321,,
9705.000000,-0.559374,,
9706.000000,-0.559427,,
9707.000000,-0.559480,,
9708.000000,-0.559533,,
9709.000000,-0.559586,,
9710.000000,-0.559639,,
9711.000000,-0.559692,,
9712.000000,-0.559745,,
9713.000000,-0.559799,,
9714.000000,-0.559852,,
9715.000000,-0.559905,,
9716.000000,-0.559958,,
9717.000000,-0.560011,,
9718.000000,-0.560064,,
9719.000000,-0.560117,,
9720.000000,-0.560170,,
9721.000000,-0.560223,,
9722.000000,-0.560276,,
9723.000000,-0.560329,,
9724.000000,-0.560382,,
9725.000000,-0.560435,,
9726.000000,-0.560488,,
9727.000000,-0.560541,,
9728.000000,-0.560594,,
9729.000000,-0.560647,,
9730.000000,-0.560700,,
9731.000000,-0.560753,,
9732.000000,-0.560806,,
9733.000000,-0.560859,,
9734.000000,-0.560913,,
9735.000000,-0.560966,,
9736.000000,-0.561019,,
9737.000000,-0.561072,,
9738.000000,-0.561125,,
9739.000000,-0.561178,,
9740.000000,-0.561231,,
9741.000000,-0.561284,,
9742.000000,-0.561337,,
9743.000000,-0.561390,,
9744.000000,-0.561443,,
9745.000000,-0.561496,,
9746.000000,-0.561549,,
9747.000000,-0.561602,,
9748.000000,-0.561655,,
9749.000000,-0.561708,,
9750.000000,-0.561761,,
9751.000000,-0.561814,,
9752.000000,-0.561867,,
9753.000000,-0.561920,,
9754.000000,-0.561974,,
9755.000000,-0.562027,,
9756.000000,-0.562080,,
9757.000000,-0.562133,,
9758.000000,-0.562186,,
9759.000000,-0.562239,,
9760.000000,-0.562292,,
9761.000000,-0.562345,,
9762.000000,-0.562398,,
9763.000000,-0.562451,,
9764.000000,-0.562504,,
9765.000000,-0.562557,,
9766.000000,-0.562610,,
9767.000000,-0.562663,,
9768.000000,-0.562716,,
9769.000000,-0.562769,,
9770.000000,-0.562822,,
9771.000000,-0.562875,,
9772.000000,-0.562928,,
9773.000000,-0.562981,,
9774.000000,-0.563035,,
9775.000000,-0.563088,,
9776.000000,-0.563141,,
9777.000000,-0.563194,,
9778.000000,-0.563247,,
9779.000000,-0.563300,,
9780.000000,-0.563353,,
9781.000000,-0.563406,,
9782.000000,-0.563459,,
9783.000000,-0.563512,,
9784.000000,-0.563565,,
9785.000000,-0.563618,,
9786.000000,-0.563671,,
9787.000000,-0.563724,,
9788.000000,-0.563777,,
9789.000000,-0.563830,,
9790.000000,-0.563883,,
9791.000000,-0.563936,,
9792.000000,-0.563989,,
9793.000000,-0.564042,,
9794.000000,-0.564095,,
9795.000000,-0.564149,,
9796.000000,-0.564202,,
9797.000000,-0.564255,,
9798.000000,-0.564308,,
9799.000000,-0.564361,,
9800.000000,-0.564414,,
9801.000000,-0.564467,,
9802.000000,-0.564520,,
9803.000000,-0.564573,,
9804.000000,-0.564626,,
9805.000000,-0.564679,,
9806.000000,-0.564732,,
9807.000000,-0.564785,,
9808.000000,-0.564838,,
9809.000000,-0.564891,,
9810.000000,-0.564944,,
9811.000000,-0.564997,,
9812.000000,-0.565050,,
9813.000000,-0.565103,,
9814.000000,-0.565156,,
9815.000000,-0.565210,,
9816.000000,-0.565263,,
9817.000000,-0.565316,,
9818.000000,-0.565369,,
9819.000000,-0.565422,,
9820.000000,-0.565475,,
9821.000000,-0.565528,,
9822.000000,-0.565581,,
9823.000000,-0.565634,,
9824.000000,-0.565687,,
9825.000000,-0.565740,,
9826.000000,-0.565793,,
9827.000000,-0.565846,,
9828.000000,-0.565899,,
9829.000000,-0.565952,,
9830.000000,-0.566005,,
9831.000000,-0.566058,,
9832.000000,-0.566111,,
9833.000000,-0.566164,,
9834.000000,-0.566217,,
9835.000000,-0.566271,,
9836.000000,-0.566324,,
9837.000000,-0.566377,,
9838.000000,-0.566430,,
9839.000000,-0.566483,,
9840.000000,-0.566536,,
9841.000000,-0.566589,,
9842.000000,-0.566642,,
9843.000000,-0.566695,,
9844.000000,-0.566748,,
9845.000000,-0.566801,,
9846.000000,-0.566854,,
9847.000000,-0.566907,,
9848.000000,-0.566960,,
9849.000000,-0.567013,,
9850.000000,-0.567066,,
9851.000000,-0.567119,,
9852.000000,-0.567172,,
9853.000000,-0.567225,,
9854.000000,-0.567278,,
9855.000000,-0.567332,,
9856.000000,-0.567385,,
9857.000000,-0.567438,,
9858.000000,-0.567491,,
9859.000000,-0.567544,,
9860.000000,-0.567597,,
9861.000000,-0.567650,,
9862.000000,-0.567703,,
9863.000000,-0.567756,,
9864.000000,-0.567809,,
9865.000000,-0.567862,,
9866.000000,-0.567915,,
9867.000000,-0.567968,,
9868.000000,-0.568021,,
9869.000000,-0.568074,,
9870.000000,-0.568127,,
9871.000000,-0.568180,,
9872.000000,-0.568233,,
9873.000000,-0.568286,,
9874.000000,-0.568339,,
9875.000000,-0.568392,,
9876.000000,-0.568446,,
9877.000000,-0.568499,,
9878.000000,-0.568552,,
9879.000000,-0.568605,,
9880.000000,-0.568658,,
9881.000000,-0.568711,,
9882.000000,-0.568764,,
9883.000000,-0.568817,,
9884.000000,-0.568870,,
9885.000000,-0.568923,,
9886.000000,-0.568976,,
9887.000000,-0.569029,,
9888.000000,-0.569082,,
9889.000000,-0.569135,,
9890.000000,-0.569188,,
9891.000000,-0.569241,,
9892.000000,-0.569294,,
9893.000000,-0.569347,,
9894.000000,-0.569400,,
9895.000000,-0.569453,,
9896.000000,-0.569507,,
9897.000000,-0.569560,,
9898.000000,-0.569613,,
9899.000000,-0.569666,,
9900.000000,-0.569719,,
9901.000000,-0.569772,,
9902.000000,-0.569825,,
9903.000000,-0.569878,,
9904.000000,-0.569931,,
9905.000000,-0.569984,,
9906.000000,-0.570037,,
9907.000000,-0.570090,,
9908.000000,-0.570143,,
9909.000000,-0.570196,,
9910.000000,-0.570249,,
9911.000000,-0.570302,,
9912.000000,-0.570355,,
9913.000000,-0.570408,,
9914.000000,-0.570461,,
9915.000000,-0.570514,,
9916.000000,-0.570568,,
9917.000000,-0.570621,,
9918.000000,-0.570674,,
9919.000000,-0.570727,,
9920.000000,-0.570780,,
9921.000000,-0.570833,,
9922.000000,-0.570886,,
9923.000000,-0.570939,,
9924.000000,-0.570992,,
9925.000000,-0.571045,,
9926.000000,-0.571098,,
9927.000000,-0.571151,,
9928.000000,-0.571204,,
9929.000000,-0.571257,,
9930.000000,-0.571310,,
9931.000000,-0.571363,,
9932.000000,-0.571416,,
9933.000000,-0.571469,,
9934.000000,-0.571522,,
9935.000000,-0.571575,,
9936.000000,-0.571629,,
9937.000000,-0.571682,,
9938.000000,-0.571735,,
9939.000000,-0.571788,,
9940.000000,-0.571841,,
9941.000000,-0.571894,,
9942.000000,-0.571947,,
9943.000000,-0.572000,,
9944.000000,-0.572053,,
9945.000000,-0.572106,,
9946.000000,-0.572159,,
9947.000000,-0.572212,,
9948.000000,-0.572265,,
9949.000000,-0.572318,,
9950.000000,-0.572371,,
9951.000000,-0.572424,,
9952.000000,-0.572477,,
9953.000000,-0.572530,,
9954.000000,-0.572583,,
9955.000000,-0.572636,,
9956.000000,-0.572689,,
9957.000000,-0.572743,,
9958.000000,-0.572796,,
9959.000000,-0.572849,,
9960.000000,-0.572902,,
9961.000000,-0.572955,,
9962.000000,-0.573008,,
9963.000000,-0.573061,,
9964.000000,-0.573114,,
9965.000000,-0.573167,,
9966.000000,-0.573220,,
9967.000000,-0.573273,,
9968.000000,-0.573326,,
9969.000000,-0.573379,,
9970.000000,-0.573432,,
9971.000000,-0.573485,,
9972.000000,-0.573538,,
9973.000000,-0.573591,,
9974.000000,-0.573644,,
9975.000000,-0.573697,,
9976.000000,-0.573750,,
9977.000000,-0.573804,,
9978.000000,-0.573857,,
9979.000000,-0.573910,,
9980.000000,-0.573963,,
9981.000000,-0.574016,,
9982.000000,-0.574069,,
9983.000000,-0.574122,,
9984.000000,-0.574175,,
9985.000000,-0.574228,,
9986.000000,-0.574281,,
9987.000000,-0.574334,,
9988.000000,-0.574387,,
9989.000000,-0.574440,,
9990.000000,-0.574493,,
9991.000000,-0.574546,,
9992.000000,-0.574599,,
9993.000000,-0.574652,,
9994.000000,-0.574705,,
9995.000000,-0.574758,,
9996.000000,-0.574811,,
9997.000000,-0.574865,,
9998.000000,-0.574918,,
9999.000000,-0.574971,,
10000.000000,-0.575024,,
10001.000000,-0.575077,,
10002.000000,-0.575130,,
10003.000000,-0.575183,,
10004.000000,-0.575236,,
10005.000000,-0.575289,,
10006.000000,-0.575342,,
10007.000000,-0.575395,,
10008.000000,-0.575448,,
10009.000000,-0.575501,,
10010.000000,-0.575554,,
10011.000000,-0.575607,,
10012.000000,-0.575660,,
10013.000000,-0.575713,,
10014.000000,-0.575766,,
10015.000000,-0.575819,,
10016.000000,-0.575872,,
10017.000000,-0.575925,,
10018.000000,-0.575979,,
10019.000000,-0.576032,,
10020.000000,-0.576085,,
10021.000000,-0.576138,,
10022.000000,-0.576191,,
10023.000000,-0.576244,,
10024.000000,-0.576297,,
10025.000000,-0.576350,,
10026.000000,-0.576403,,
10027.000000,-0.576456,,
10028.000000,-0.576509,,
10029.000000,-0.576562,,
10030.000000,-0.576615,,
10031.000000,-0.576668,,
10032.000000,-0.576721,,
10033.000000,-0.576774,,
10034.000000,-0.576827,,
10035.000000,-0.576880,,
10036.000000,-0.576933,,
10037.000000,-0.576986,,
10038.000000,-0.577040,,
10039.000000,-0.577093,,
10040.000000,-0.577146,,
10041.000000,-0.577199,,
10042.000000,-0.577252,,
10043.000000,-0.577305,,
10044.000000,-0.577358,,
10045.000000,-0.577411,,
10046.000000,-0.577464,,
10047.000000,-0.577517,,
10048.000000,-0.577570,,
10049.000000,-0.577623,,
10050.000000,-0.577676,,
10051.000000,-0.577729,,
10052.000000,-0.577782,,
10053.000000,-0.577835,,
10054.000000,-0.577888,,
10055.000000,-0.577941,,
10056.000000,-0.577994,,
10057.000000,-0.578047,,
10058.000000,-0.578101,,
10059.000000,-0.578154,,
10060.000000,-0.578207,,
10061.000000,-0.578260,,
10062.000000,-0.578313,,
10063.000000,-0.578366,,
10064.000000,-0.578419,,
10065.000000,-0.578472,,
10066.000000,-0.578525,,
10067.000000,-0.578578,,
10068.000000,-0.578631,,
10069.000000,-0.578684,,
10070.000000,-0.578737,,
10071.000000,-0.578790,,
10072.000000,-0.578843,,
10073.000000,-0.578896,,
10074.000000,-0.578949,,
10075.000000,-0.579002,,
10076.000000,-0.579055,,
10077.000000,-0.579108,,
10078.000000,-0.579162,,
10079.000000,-0.579215,,
10080.000000,-0.579268,,
10081.000000,-0.579321,,
10082.000000,-0.579374,,
10083.000000,-0.579427,,
10084.000000,-0.579480,,
10085.000000,-0.579533,,
10086.000000,-0.579586,,
10087.000000,-0.579639,,
10088.000000,-0.579692,,
10089.000000,-0.579745,,
10090.000000,-0.579798,,
10091.000000,-0.579851,,
10092.000000,-0.579904,,
10093.000000,-0.579957,,
10094.000000,-0.580010,,
10095.000000,-0.580063,,
10096.000000,-0.580116,,
10097.000000,-0.580169,,
10098.000000,-0.580222,,
10099.000000,-0.580276,,
10100.000000,-0.580329,,
10101.000000,-0.580382,,
10102.000000,-0.580435,,
10103.000000,-0.580488,,
10104.000000,-0.580541,,
10105.000000,-0.580594,,
10106.000000,-0.580647,,
10107.000000,-0.580700,,
10108.000000,-0.580753,,
10109.000000,-0.580806,,
10110.000000,-0.580859,,
10111.000000,-0.580912,,
10112.000000,-0.580965,,
10113.000000,-0.581018,,
10114.000000,-0.581071,,
10115.000000,-0.581124,,
10116.000000,-0.581177,,
10117.000000,-0.581230,,
10118.000000,-0.581283,,
10119.000000,-0.581337,,
10120.000000,-0.581390,,
10121.000000,-0.581443,,
10122.000000,-0.581496,,
10123.000000,-0.581549,,
10124.000000,-0.581602,,
10125.000000,-0.581655,,
10126.000000,-0.581708,,
10127.000000,-0.581761,,
10128.000000,-0.581814,,
10129.000000,-0.581867,,
10130.000000,-0.581920,,
10131.000000,-0.581973,,
10132.000000,-0.582026,,
10133.000000,-0.582079,,
10134.000000,-0.582132,,
10135.000000,-0.582185,,
10136.000000,-0.582238,,
10137.000000,-0.582291,,
10138.000000,-0.582344,,
10139.000000,-0.582398,,
10140.000000,-0.582451,,
10141.000000,-0.582504,,
10142.000000,-0.582557,,
10143.000000,-0.582610,,
10144.000000,-0.582663,,
10145.000000,-0.582716,,
10146.000000,-0.582769,,
10147.000000,-0.582822,,
10148.000000,-0.582875,,
10149.000000,-0.582928,,
10150.000000,-0.582981,,
10151.000000,-0.583034,,
10152.000000,-0.583087,,
10153.000000,-0.583140,,
10154.000000,-0.583193,,
10155.000000,-0.583246,,
10156.000000,-0.583299,,
10157.000000,-0.583352,,
10158.000000,-0.583405,,
10159.000000,-0.583458,,
10160.000000,-0.583512,,
10161.000000,-0.583565,,
10162.000000,-0.583618,,
10163.000000,-0.583671,,
10164.000000,-0.583724,,
10165.000000,-0.583777,,
10166.000000,-0.583830,,
10167.000000,-0.583883,,
10168.000000,-0.583936,,
10169.000000,-0.583989,,
10170.000000,-0.584042,,
10171.000000,-0.584095,,
10172.000000,-0.584148,,
10173.000000,-0.584201,,
10174.000000,-0.584254,,
10175.000000,-0.584307,,
10176.000000,-0.584360,,
10177.000000,-0.584413,,
10178.000000,-0.584466,,
10179.000000,-0.584519,,
10180.000000,-0.584573,,
10181.000000,-0.584626,,
10182.000000,-0.584679,,
10183.000000,-0.584732,,
10184.000000,-0.584785,,
10185.000000,-0.584838,,
10186.000000,-0.584891,,
10187.000000,-0.584944,,
10188.000000,-0.584997,,
10189.000000,-0.585050,,
10190.000000,-0.585103,,
10191.000000,-0.585156,,
10192.000000,-0.585209,,
10193.000000,-0.585262,,
10194.000000,-0.585315,,
10195.000000,-0.585368,,
10196.000000,-0.585421,,
10197.000000,-0.585474,,
10198.000000,-0.585527,,
10199.000000,-0.585580,,
10200.000000,-0.585634,,
10201.000000,-0.585687,,
10202.000000,-0.585740,,
10203.000000,-0.585793,,
10204.000000,-0.585846,,
10205.000000,-0.585899,,
10206.000000,-0.585952,,
10207.000000,-0.586005,,
10208.000000,-0.586058,,
10209.000000,-0.586111,,
10210.000000,-0.586164,,
10211.000000,-0.586217,,
10212.000000,-0.586270,,
10213.000000,-0.586323,,
10214.000000,-0.586376,,
10215.000000,-0.586429,,
10216.000000,-0.586482,,
10217.000000,-0.586535,,
10218.000000,-0.586588,,
10219.000000,-0.586641,,
10220.000000,-0.586695,,
10221.000000,-0.586748,,
10222.000000,-0.586801,,
10223.000000,-0.586854,,
10224.000000,-0.586907,,
10225.000000,-0.586960,,
10226.000000,-0.587013,,
10227.000000,-0.587066,,
10228.000000,-0.587119,,
10229.000000,-0.587172,,
10230.000000,-0.587225,,
10231.000000,-0.587278,,
10232.000000,-0.587331,,
10233.000000,-0.587384,,
10234.000000,-0.587437,,
10235.000000,-0.587490,,
10236.000000,-0.587543,,
10237.000000,-0.587596,,
10238.000000,-0.587649,,
10239.000000,-0.587702,,
10240.000000,-0.587755,,
10241.000000,-0.587809,,
10242.000000,-0.587862,,
10243.000000,-0.587915,,
10244.000000,-0.587968,,
10245.000000,-0.588021,,
10246.000000,-0.588074,,
10247.000000,-0.588127,,
10248.000000,-0.588180,,
10249.000000,-0.588233,,
10250.000000,-0.588286,,
10251.000000,-0.588339,,
10252.000000,-0.588392,,
10253.000000,-0.588445,,
10254.000000,-0.588498,,
10255.000000,-0.588551,,
10256.000000,-0.588604,,
10257.000000,-0.588657,,
10258.000000,-0.588710,,
10259.000000,-0.588763,,
10260.000000,-0.588816,,
10261.000000,-0.588870,,
10262.000000,-0.588923,,
10263.000000,-0.588976,,
10264.000000,-0.589029,,
10265.000000,-0.589082,,
10266.000000,-0.589135,,
10267.000000,-0.589188,,
10268.000000,-0.589241,,
10269.000000,-0.589294,,
10270.000000,-0.589347,,
10271.000000,-0.589400,,
10272.000000,-0.589453,,
10273.000000,-0.589506,,
10274.000000,-0.589559,,
10275.000000,-0.589612,,
10276.000000,-0.589665,,
10277.000000,-0.589718,,
10278.000000,-0.589771,,
10279.000000,-0.589824,,
10280.000000,-0.589877,,
10281.000000,-0.589931,,
10282.000000,-0.589984,,
10283.000000,-0.590037,,
10284.000000,-0.590090,,
10285.000000,-0.590143,,
10286.000000,-0.590196,,
10287.000000,-0.590249,,
10288.000000,-0.590302,,
10289.000000,-0.590355,,
10290.000000,-0.590408,,
10291.000000,-0.590461,,
10292.000000,-0.590514,,
10293.000000,-0.590567,,
10294.000000,-0.590620,,
10295.000000,-0.590673,,
10296.000000,-0.590726,,
10297.000000,-0.590779,,
10298.000000,-0.590832,,
10299.000000,-0.590885,,
10300.000000,-0.590938,,
10301.000000,-0.590991,,
10302.000000,-0.591045,,
10303.000000,-0.591098,,
10304.000000,-0.591151,,
10305.000000,-0.591204,,
10306.000000,-0.591257,,
10307.000000,-0.591310,,
10308.000000,-0.591363,,
10309.000000,-0.591416,,
10310.000000,-0.591469,,
10311.000000,-0.591522,,
10312.000000,-0.591575,,
10313.000000,-0.591628,,
10314.000000,-0.591681,,
10315.000000,-0.591734,,
10316.000000,-0.591787,,
10317.000000,-0.591840,,
10318.000000,-0.591893,,
10319.000000,-0.591946,,
10320.000000,-0.591999,,
10321.000000,-0.592052,,
10322.000000,-0.592106,,
10323.000000,-0.592159,,
10324.000000,-0.592212,,
10325.000000,-0.592265,,
10326.000000,-0.592318,,
10327.000000,-0.592371,,
10328.000000,-0.592424,,
